Year,Gender,Age_Group,Employment_Status,Average_Employed
2007,Male,40-44 years,Not in the labour force  (NILF) ,68.48
2007,Male,40-44 years,Unemployed total,16.32
2007,Male,45-49 years,Employed full time,606.23
2007,Male,45-49 years,Employed part time,54.78
2007,Male,45-49 years,Not in the labour force  (NILF) ,69.53
2007,Male,45-49 years,Unemployed total,14.91
2007,Male,50-54 years,Employed full time,517.9
2007,Male,50-54 years,Employed part time,52.66
2007,Male,50-54 years,Not in the labour force  (NILF) ,92.8
2007,Male,50-54 years,Unemployed total,17.29
2007,Male,55-59 years,Employed full time,410.13
2007,Male,55-59 years,Employed part time,59.7
2007,Male,55-59 years,Not in the labour force  (NILF) ,143.3
2007,Male,55-59 years,Unemployed total,13.11
2007,Male,60-64 years,Employed full time,221.71
2007,Male,60-64 years,Employed part time,68.15
2007,Male,60-64 years,Not in the labour force  (NILF) ,230.48
2007,Male,60-64 years,Unemployed total,8.89
2007,Male,15-24 years,Employed full time,614.77
2007,Male,15-24 years,Employed part time,343.3
2007,Male,15-24 years,Not in the labour force  (NILF) ,415.9
2007,Male,15-24 years,Unemployed total,100.29
2007,Male,25-34 years,Employed full time,1161.21
2007,Male,25-34 years,Employed part time,112.97
2007,Male,25-34 years,Not in the labour force  (NILF) ,112.36
2007,Male,25-34 years,Unemployed total,49.03
2007,Male,35-44 years,Employed full time,1249.51
2007,Male,35-44 years,Employed part time,95.12
2007,Male,35-44 years,Not in the labour force  (NILF) ,128.04
2007,Male,35-44 years,Unemployed total,35.84
2007,Male,45-54 years,Employed full time,1124.13
2007,Male,45-54 years,Employed part time,107.44
2007,Male,45-54 years,Not in the labour force  (NILF) ,162.34
2007,Male,45-54 years,Unemployed total,32.21
2007,Male,55-64 years,Employed full time,631.84
2007,Male,55-64 years,Employed part time,127.85
2007,Male,55-64 years,Not in the labour force  (NILF) ,373.78
2007,Male,55-64 years,Unemployed total,22
2007,Male,15-64 years,Employed full time,4781.46
2007,Male,15-64 years,Employed part time,786.68
2007,Male,15-64 years,Not in the labour force  (NILF) ,1192.42
2007,Male,15-64 years,Unemployed total,239.36
2007,Male,65 years and over,Employed full time,92.12
2007,Male,65 years and over,Employed part time,72.19
2007,Male,65 years and over,Not in the labour force  (NILF) ,1072.29
2007,Male,65 years and over,Unemployed total,2
2008,Male,15-19 years,Employed full time,171.29
2008,Male,15-19 years,Employed part time,207.39
2008,Male,15-19 years,Not in the labour force  (NILF) ,306.94
2008,Male,15-19 years,Unemployed total,54.88
2008,Male,20-24 years,Employed full time,462.27
2008,Male,20-24 years,Employed part time,150.55
2008,Male,20-24 years,Not in the labour force  (NILF) ,117.54
2008,Male,20-24 years,Unemployed total,43.38
2008,Male,25-29 years,Employed full time,592.36
2008,Male,25-29 years,Employed part time,68.81
2008,Male,25-29 years,Not in the labour force  (NILF) ,63.49
2008,Male,25-29 years,Unemployed total,28.01
2008,Male,30-34 years,Employed full time,604.07
2008,Male,30-34 years,Employed part time,48.63
2008,Male,30-34 years,Not in the labour force  (NILF) ,49.34
2008,Male,30-34 years,Unemployed total,20.66
2008,Male,35-39 years,Employed full time,654.14
2008,Male,35-39 years,Employed part time,49.79
2008,Male,35-39 years,Not in the labour force  (NILF) ,59.88
2008,Male,35-39 years,Unemployed total,18.01
2008,Male,40-44 years,Employed full time,609.73
2008,Male,40-44 years,Employed part time,47.29
2008,Male,40-44 years,Not in the labour force  (NILF) ,66.43
2008,Male,40-44 years,Unemployed total,18.04
2008,Male,45-49 years,Employed full time,619.34
2008,Male,45-49 years,Employed part time,48.29
2008,Male,45-49 years,Not in the labour force  (NILF) ,74.86
2008,Male,45-49 years,Unemployed total,16.59
2008,Male,50-54 years,Employed full time,535.03
2008,Male,50-54 years,Employed part time,51.93
2008,Male,50-54 years,Not in the labour force  (NILF) ,89.53
2008,Male,50-54 years,Unemployed total,16.32
2008,Male,55-59 years,Employed full time,405.26
2008,Male,55-59 years,Employed part time,63
2008,Male,55-59 years,Not in the labour force  (NILF) ,149.28
2008,Male,55-59 years,Unemployed total,13.71
2008,Male,60-64 years,Employed full time,243.27
2008,Male,60-64 years,Employed part time,69.32
2008,Male,60-64 years,Not in the labour force  (NILF) ,235.94
2008,Male,60-64 years,Unemployed total,10.9
2008,Male,15-24 years,Employed full time,633.56
2008,Male,15-24 years,Employed part time,357.93
2008,Male,15-24 years,Not in the labour force  (NILF) ,424.48
2008,Male,15-24 years,Unemployed total,98.26
2008,Male,25-34 years,Employed full time,1196.43
2008,Male,25-34 years,Employed part time,117.44
2008,Male,25-34 years,Not in the labour force  (NILF) ,112.83
2008,Male,25-34 years,Unemployed total,48.66
2008,Male,35-44 years,Employed full time,1263.87
2008,Male,35-44 years,Employed part time,97.08
2008,Male,35-44 years,Not in the labour force  (NILF) ,126.31
2008,Male,35-44 years,Unemployed total,36.05
2008,Male,45-54 years,Employed full time,1154.37
2008,Male,45-54 years,Employed part time,100.23
2008,Male,45-54 years,Not in the labour force  (NILF) ,164.39
2008,Male,45-54 years,Unemployed total,32.91
2008,Male,55-64 years,Employed full time,648.52
2008,Male,55-64 years,Employed part time,132.32
2008,Male,55-64 years,Not in the labour force  (NILF) ,385.22
2008,Male,55-64 years,Unemployed total,24.61
2008,Male,15-64 years,Employed full time,4896.75
2008,Male,15-64 years,Employed part time,805
2008,Male,15-64 years,Not in the labour force  (NILF) ,1213.23
2008,Male,15-64 years,Unemployed total,240.5
2008,Male,65 years and over,Employed full time,98.39
2008,Male,65 years and over,Employed part time,80.31
2008,Male,65 years and over,Not in the labour force  (NILF) ,1095.22
2008,Male,65 years and over,Unemployed total,1.66
2009,Male,15-19 years,Employed full time,138.86
2009,Male,15-19 years,Employed part time,203.06
2009,Male,15-19 years,Not in the labour force  (NILF) ,330.44
2009,Male,15-19 years,Unemployed total,73.9
2009,Male,20-24 years,Employed full time,443.49
2009,Male,20-24 years,Employed part time,168.29
2009,Male,20-24 years,Not in the labour force  (NILF) ,127.55
2009,Male,20-24 years,Unemployed total,62.12
2009,Male,25-29 years,Employed full time,594.04
2009,Male,25-29 years,Employed part time,78.99
2009,Male,25-29 years,Not in the labour force  (NILF) ,74.95
2009,Male,25-29 years,Unemployed total,44.27
2009,Male,30-34 years,Employed full time,587.11
2009,Male,30-34 years,Employed part time,52.99
2009,Male,30-34 years,Not in the labour force  (NILF) ,60.61
2009,Male,30-34 years,Unemployed total,31.91
2009,Male,35-39 years,Employed full time,640.49
2009,Male,35-39 years,Employed part time,56.32
2009,Male,35-39 years,Not in the labour force  (NILF) ,62.64
2009,Male,35-39 years,Unemployed total,29.66
2009,Male,40-44 years,Employed full time,597.72
2009,Male,40-44 years,Employed part time,51.71
2009,Male,40-44 years,Not in the labour force  (NILF) ,71.48
2009,Male,40-44 years,Unemployed total,26.53
2009,Male,45-49 years,Employed full time,609.47
2009,Male,45-49 years,Employed part time,52.3
2009,Male,45-49 years,Not in the labour force  (NILF) ,75.8
2009,Male,45-49 years,Unemployed total,29.09
2009,Male,50-54 years,Employed full time,540.45
2009,Male,50-54 years,Employed part time,51.96
2009,Male,50-54 years,Not in the labour force  (NILF) ,92.03
2009,Male,50-54 years,Unemployed total,23.42
2009,Male,55-59 years,Employed full time,419.39
2009,Male,55-59 years,Employed part time,64.22
2009,Male,55-59 years,Not in the labour force  (NILF) ,138.93
2009,Male,55-59 years,Unemployed total,16.5
2009,Male,60-64 years,Employed full time,256.37
2009,Male,60-64 years,Employed part time,73.37
2009,Male,60-64 years,Not in the labour force  (NILF) ,235.33
2009,Male,60-64 years,Unemployed total,14.78
2009,Male,15-24 years,Employed full time,582.35
2009,Male,15-24 years,Employed part time,371.35
2009,Male,15-24 years,Not in the labour force  (NILF) ,457.99
2009,Male,15-24 years,Unemployed total,136.02
2009,Male,25-34 years,Employed full time,1181.15
2009,Male,25-34 years,Employed part time,131.98
2009,Male,25-34 years,Not in the labour force  (NILF) ,135.56
2009,Male,25-34 years,Unemployed total,76.18
2009,Male,35-44 years,Employed full time,1238.21
2009,Male,35-44 years,Employed part time,108.03
2009,Male,35-44 years,Not in the labour force  (NILF) ,134.13
2009,Male,35-44 years,Unemployed total,56.19
2009,Male,45-54 years,Employed full time,1149.92
2009,Male,45-54 years,Employed part time,104.27
2009,Male,45-54 years,Not in the labour force  (NILF) ,167.83
2009,Male,45-54 years,Unemployed total,52.5
2009,Male,55-64 years,Employed full time,675.75
2009,Male,55-64 years,Employed part time,137.59
2009,Male,55-64 years,Not in the labour force  (NILF) ,374.25
2009,Male,55-64 years,Unemployed total,31.28
2009,Male,15-64 years,Employed full time,4827.37
2009,Male,15-64 years,Employed part time,853.21
2009,Male,15-64 years,Not in the labour force  (NILF) ,1269.76
2009,Male,15-64 years,Unemployed total,352.16
2009,Male,65 years and over,Employed full time,104.68
2009,Male,65 years and over,Employed part time,93.92
2009,Male,65 years and over,Not in the labour force  (NILF) ,1118.21
2009,Male,65 years and over,Unemployed total,2.81
2010,Male,15-19 years,Employed full time,136.27
2010,Male,15-19 years,Employed part time,199.52
2010,Male,15-19 years,Not in the labour force  (NILF) ,338.21
2010,Male,15-19 years,Unemployed total,71.52
2010,Male,20-24 years,Employed full time,442.37
2010,Male,20-24 years,Employed part time,175.67
2010,Male,20-24 years,Not in the labour force  (NILF) ,134.75
2010,Male,20-24 years,Unemployed total,57.89
2010,Male,25-29 years,Employed full time,613.01
2010,Male,25-29 years,Employed part time,89.63
2010,Male,25-29 years,Not in the labour force  (NILF) ,75.44
2010,Male,25-29 years,Unemployed total,37.23
2010,Male,30-34 years,Employed full time,598.19
2010,Male,30-34 years,Employed part time,57.05
2010,Male,30-34 years,Not in the labour force  (NILF) ,59.84
2010,Male,30-34 years,Unemployed total,29.1
2010,Male,35-39 years,Employed full time,641.03
2010,Male,35-39 years,Employed part time,55.97
2010,Male,35-39 years,Not in the labour force  (NILF) ,65.59
2010,Male,35-39 years,Unemployed total,23.83
2010,Male,40-44 years,Employed full time,616.44
2010,Male,40-44 years,Employed part time,53.75
2010,Male,40-44 years,Not in the labour force  (NILF) ,66.65
2010,Male,40-44 years,Unemployed total,23.3
2010,Male,45-49 years,Employed full time,605.68
2010,Male,45-49 years,Employed part time,61.3
2010,Male,45-49 years,Not in the labour force  (NILF) ,78.21
2010,Male,45-49 years,Unemployed total,21.01
2010,Male,50-54 years,Employed full time,557.53
2010,Male,50-54 years,Employed part time,55.82
2010,Male,50-54 years,Not in the labour force  (NILF) ,87.86
2010,Male,50-54 years,Unemployed total,21.37
2010,Male,55-59 years,Employed full time,435.81
2010,Male,55-59 years,Employed part time,65.01
2010,Male,55-59 years,Not in the labour force  (NILF) ,128.51
2010,Male,55-59 years,Unemployed total,19.48
2010,Male,60-64 years,Employed full time,266.79
2010,Male,60-64 years,Employed part time,86.68
2010,Male,60-64 years,Not in the labour force  (NILF) ,229.98
2010,Male,60-64 years,Unemployed total,13.59
2010,Male,15-24 years,Employed full time,578.65
2010,Male,15-24 years,Employed part time,375.18
2010,Male,15-24 years,Not in the labour force  (NILF) ,472.96
2010,Male,15-24 years,Unemployed total,129.41
2010,Male,25-34 years,Employed full time,1211.2
2010,Male,25-34 years,Employed part time,146.68
2010,Male,25-34 years,Not in the labour force  (NILF) ,135.28
2010,Male,25-34 years,Unemployed total,66.33
2010,Male,35-44 years,Employed full time,1257.47
2010,Male,35-44 years,Employed part time,109.72
2010,Male,35-44 years,Not in the labour force  (NILF) ,132.25
2010,Male,35-44 years,Unemployed total,47.13
2010,Male,45-54 years,Employed full time,1163.21
2010,Male,45-54 years,Employed part time,117.12
2010,Male,45-54 years,Not in the labour force  (NILF) ,166.07
2010,Male,45-54 years,Unemployed total,42.38
2010,Male,55-64 years,Employed full time,702.59
2010,Male,55-64 years,Employed part time,151.7
2010,Male,55-64 years,Not in the labour force  (NILF) ,358.49
2010,Male,55-64 years,Unemployed total,33.07
2010,Male,15-64 years,Employed full time,4913.13
2010,Male,15-64 years,Employed part time,900.4
2010,Male,15-64 years,Not in the labour force  (NILF) ,1265.04
2010,Male,15-64 years,Unemployed total,318.32
2010,Male,65 years and over,Employed full time,114.55
2010,Male,65 years and over,Employed part time,93.34
2010,Male,65 years and over,Not in the labour force  (NILF) ,1157.83
2010,Male,65 years and over,Unemployed total,3.58
2011,Male,15-19 years,Employed full time,127.84
2011,Male,15-19 years,Employed part time,203.99
2011,Male,15-19 years,Not in the labour force  (NILF) ,346.45
2011,Male,15-19 years,Unemployed total,66.41
2011,Male,20-24 years,Employed full time,447.86
2011,Male,20-24 years,Employed part time,162.43
2011,Male,20-24 years,Not in the labour force  (NILF) ,139.09
2011,Male,20-24 years,Unemployed total,61.33
2011,Male,25-29 years,Employed full time,629.05
2011,Male,25-29 years,Employed part time,93.53
2011,Male,25-29 years,Not in the labour force  (NILF) ,70.4
2011,Male,25-29 years,Unemployed total,36.83
2011,Male,30-34 years,Employed full time,624.66
2011,Male,30-34 years,Employed part time,53.34
2011,Male,30-34 years,Not in the labour force  (NILF) ,59.73
2011,Male,30-34 years,Unemployed total,25.68
2011,Male,35-39 years,Employed full time,642.76
2011,Male,35-39 years,Employed part time,51.2
2011,Male,35-39 years,Not in the labour force  (NILF) ,58.17
2011,Male,35-39 years,Unemployed total,24.09
2011,Male,40-44 years,Employed full time,627.88
2011,Male,40-44 years,Employed part time,55.25
2011,Male,40-44 years,Not in the labour force  (NILF) ,75.71
2011,Male,40-44 years,Unemployed total,23.07
2011,Male,45-49 years,Employed full time,600.56
2011,Male,45-49 years,Employed part time,58.1
2011,Male,45-49 years,Not in the labour force  (NILF) ,80.11
2011,Male,45-49 years,Unemployed total,21.79
2011,Male,50-54 years,Employed full time,565.74
2011,Male,50-54 years,Employed part time,59.98
2011,Male,50-54 years,Not in the labour force  (NILF) ,93.01
2011,Male,50-54 years,Unemployed total,18.99
2011,Male,55-59 years,Employed full time,448.39
2011,Male,55-59 years,Employed part time,66.66
2011,Male,55-59 years,Not in the labour force  (NILF) ,127.37
2011,Male,55-59 years,Unemployed total,18.98
2011,Male,60-64 years,Employed full time,281.4
2011,Male,60-64 years,Employed part time,80.6
2011,Male,60-64 years,Not in the labour force  (NILF) ,232.65
2011,Male,60-64 years,Unemployed total,14.45
2011,Male,15-24 years,Employed full time,575.7
2011,Male,15-24 years,Employed part time,366.42
2011,Male,15-24 years,Not in the labour force  (NILF) ,485.54
2011,Male,15-24 years,Unemployed total,127.74
2011,Male,25-34 years,Employed full time,1253.71
2011,Male,25-34 years,Employed part time,146.87
2011,Male,25-34 years,Not in the labour force  (NILF) ,130.13
2011,Male,25-34 years,Unemployed total,62.51
2011,Male,35-44 years,Employed full time,1270.64
2011,Male,35-44 years,Employed part time,106.45
