Year,Gender,Age_Group,Employ_Status,Average_Employed
2019,Female,55-59 years,Unemployed,21.44809063
2019,Female,60-64 years,Employed full time,167.4372385
2019,Female,60-64 years,Employed part time,191.580588
2019,Female,60-64 years,Employed total,359.0178266
2019,Female,60-64 years,Not in the labour force  (NILF) ,345.3029029
2019,Female,60-64 years,Unemployed,13.78260382
2019,Female,15-24 years,Employed full time,345.3377266
2019,Female,15-24 years,Employed part time,602.3719438
2019,Female,15-24 years,Employed total,947.7096704
2019,Female,15-24 years,Not in the labour force  (NILF) ,505.6820361
2019,Female,15-24 years,Unemployed,114.4718767
2019,Female,25-34 years,Employed full time,918.6517307
2019,Female,25-34 years,Employed part time,491.2359194
2019,Female,25-34 years,Employed total,1409.88765
2019,Female,25-34 years,Not in the labour force  (NILF) ,411.3788291
2019,Female,25-34 years,Unemployed,69.11827065
2019,Female,35-44 years,Employed full time,720.9646274
2019,Female,35-44 years,Employed part time,571.2322782
2019,Female,35-44 years,Employed total,1292.196906
2019,Female,35-44 years,Not in the labour force  (NILF) ,357.2029645
2019,Female,35-44 years,Unemployed,55.99779658
2019,Female,45-54 years,Employed full time,750.1509596
2019,Female,45-54 years,Employed part time,520.0410864
2019,Female,45-54 years,Employed total,1270.192046
2019,Female,45-54 years,Not in the labour force  (NILF) ,316.4619061
2019,Female,45-54 years,Unemployed,49.63196453
2019,Female,55-64 years,Employed full time,464.7646607
2019,Female,55-64 years,Employed part time,425.8978052
2019,Female,55-64 years,Employed total,890.6624659
2019,Female,55-64 years,Not in the labour force  (NILF) ,583.6310895
2019,Female,55-64 years,Unemployed,35.23069447
2019,Female,65 years and over,Employed full time,76.02866618
2019,Female,65 years and over,Employed part time,156.7223499
2019,Female,65 years and over,Not in the labour force  (NILF) ,1914.257527
2019,Female,65 years and over,Unemployed,2.945290092
2020,Female,15-19 years,Employed full time,43.65528147
2020,Female,15-19 years,Employed part time,274.3752384
2020,Female,15-19 years,Employed total,318.0305198
2020,Female,15-19 years,Not in the labour force  (NILF) ,334.0702465
2020,Female,15-19 years,Unemployed,67.65998371
2020,Female,20-24 years,Employed full time,276.1650823
2020,Female,20-24 years,Employed part time,289.9793926
2020,Female,20-24 years,Employed total,566.1444749
2020,Female,20-24 years,Not in the labour force  (NILF) ,185.2767866
2020,Female,20-24 years,Unemployed,67.86848844
2020,Female,25-29 years,Employed full time,469.7117234
2020,Female,25-29 years,Employed part time,219.531614
2020,Female,25-29 years,Employed total,689.2433374
2020,Female,25-29 years,Not in the labour force  (NILF) ,194.4637471
2020,Female,25-29 years,Unemployed,46.79183224
2020,Female,30-34 years,Employed full time,433.1353596
2020,Female,30-34 years,Employed part time,266.2733907
2020,Female,30-34 years,Employed total,699.4087503
2020,Female,30-34 years,Not in the labour force  (NILF) ,214.0853386
2020,Female,30-34 years,Unemployed,45.77682768
2020,Female,35-39 years,Employed full time,378.5120903
2020,Female,35-39 years,Employed part time,305.3496699
2020,Female,35-39 years,Employed total,683.8617602
2020,Female,35-39 years,Not in the labour force  (NILF) ,206.0578046
2020,Female,35-39 years,Unemployed,33.83735181
2020,Female,40-44 years,Employed full time,351.1305822
2020,Female,40-44 years,Employed part time,268.6539434
2020,Female,40-44 years,Employed total,619.7845256
2020,Female,40-44 years,Not in the labour force  (NILF) ,169.9033515
2020,Female,40-44 years,Unemployed,30.50628961
2020,Female,45-49 years,Employed full time,394.3730405
2020,Female,45-49 years,Employed part time,260.6611126
2020,Female,45-49 years,Employed total,655.0341532
2020,Female,45-49 years,Not in the labour force  (NILF) ,160.4400919
2020,Female,45-49 years,Unemployed,32.68150495
2020,Female,50-54 years,Employed full time,356.3664216
2020,Female,50-54 years,Employed part time,239.2774904
2020,Female,50-54 years,Employed total,595.643912
2020,Female,50-54 years,Not in the labour force  (NILF) ,172.9815815
2020,Female,50-54 years,Unemployed,29.4960898
2020,Female,55-59 years,Employed full time,293.5157775
2020,Female,55-59 years,Employed part time,236.732252
2020,Female,55-59 years,Employed total,530.2480295
2020,Female,55-59 years,Not in the labour force  (NILF) ,242.5236495
2020,Female,55-59 years,Unemployed,24.39240433
2020,Female,60-64 years,Employed full time,172.2826394
2020,Female,60-64 years,Employed part time,191.5634952
2020,Female,60-64 years,Employed total,363.8461345
2020,Female,60-64 years,Not in the labour force  (NILF) ,356.9364203
2020,Female,60-64 years,Unemployed,20.78919518
2020,Female,15-24 years,Employed full time,319.8203638
2020,Female,15-24 years,Employed part time,564.3546309
2020,Female,15-24 years,Employed total,884.1749947
2020,Female,15-24 years,Not in the labour force  (NILF) ,519.3470331
2020,Female,15-24 years,Unemployed,135.5284722
2020,Female,25-34 years,Employed full time,902.847083
2020,Female,25-34 years,Employed part time,485.8050047
2020,Female,25-34 years,Employed total,1388.652088
2020,Female,25-34 years,Not in the labour force  (NILF) ,408.5490857
2020,Female,25-34 years,Unemployed,92.56865989
2020,Female,35-44 years,Employed full time,729.6426725
2020,Female,35-44 years,Employed part time,574.0036133
2020,Female,35-44 years,Employed total,1303.646286
2020,Female,35-44 years,Not in the labour force  (NILF) ,375.9611561
2020,Female,35-44 years,Unemployed,64.34364142
2020,Female,45-54 years,Employed full time,750.7394621
2020,Female,45-54 years,Employed part time,499.938603
2020,Female,45-54 years,Employed total,1250.678065
2020,Female,45-54 years,Not in the labour force  (NILF) ,333.4216734
2020,Female,45-54 years,Unemployed,62.17759473
2020,Female,55-64 years,Employed full time,465.7984168
2020,Female,55-64 years,Employed part time,428.2957472
2020,Female,55-64 years,Employed total,894.094164
2020,Female,55-64 years,Not in the labour force  (NILF) ,599.4600697
2020,Female,55-64 years,Unemployed,45.1815995
2020,Female,65 years and over,Employed full time,75.26338183
2020,Female,65 years and over,Employed part time,157.7039069
2020,Female,65 years and over,Not in the labour force  (NILF) ,1991.289366
2020,Female,65 years and over,Unemployed,5.610428933
2021,Female,15-19 years,Employed full time,54.41273728
2021,Female,15-19 years,Employed part time,304.2125949
2021,Female,15-19 years,Employed total,358.6253321
2021,Female,15-19 years,Not in the labour force  (NILF) ,305.7145821
2021,Female,15-19 years,Unemployed,54.64791914
2021,Female,20-24 years,Employed full time,278.0532761
2021,Female,20-24 years,Employed part time,290.6526918
2021,Female,20-24 years,Employed total,568.7059679
2021,Female,20-24 years,Not in the labour force  (NILF) ,165.0788984
2021,Female,20-24 years,Unemployed,48.36546713
2021,Female,25-29 years,Employed full time,476.0442727
2021,Female,25-29 years,Employed part time,211.3589661
2021,Female,25-29 years,Employed total,687.4032388
2021,Female,25-29 years,Not in the labour force  (NILF) ,175.5753407
2021,Female,25-29 years,Unemployed,36.57442052
2021,Female,30-34 years,Employed full time,445.775392
2021,Female,30-34 years,Employed part time,272.5857761
2021,Female,30-34 years,Employed total,718.361168
2021,Female,30-34 years,Not in the labour force  (NILF) ,203.6634415
2021,Female,30-34 years,Unemployed,34.38422386
2021,Female,35-39 years,Employed full time,405.0066181
2021,Female,35-39 years,Employed part time,313.1414985
2021,Female,35-39 years,Employed total,718.1481166
2021,Female,35-39 years,Not in the labour force  (NILF) ,188.3540348
2021,Female,35-39 years,Unemployed,30.81843199
2021,Female,40-44 years,Employed full time,372.647091
2021,Female,40-44 years,Employed part time,279.4978613
2021,Female,40-44 years,Employed total,652.1449523
2021,Female,40-44 years,Not in the labour force  (NILF) ,158.3384554
2021,Female,40-44 years,Unemployed,28.03075903
2021,Female,45-49 years,Employed full time,407.1901577
2021,Female,45-49 years,Employed part time,252.8872086
2021,Female,45-49 years,Employed total,660.0773662
2021,Female,45-49 years,Not in the labour force  (NILF) ,144.5184212
2021,Female,45-49 years,Unemployed,26.87662933
2021,Female,50-54 years,Employed full time,380.7130839
2021,Female,50-54 years,Employed part time,239.3800846
2021,Female,50-54 years,Employed total,620.0931685
2021,Female,50-54 years,Not in the labour force  (NILF) ,174.2304445
2021,Female,50-54 years,Unemployed,23.21147045
2021,Female,55-59 years,Employed full time,313.8138606
2021,Female,55-59 years,Employed part time,224.7570759
2021,Female,55-59 years,Employed total,538.5709365
2021,Female,55-59 years,Not in the labour force  (NILF) ,227.8709324
2021,Female,55-59 years,Unemployed,20.95621452
2021,Female,60-64 years,Employed full time,180.0999804
2021,Female,60-64 years,Employed part time,207.4259733
2021,Female,60-64 years,Employed total,387.5259536
2021,Female,60-64 years,Not in the labour force  (NILF) ,348.4572522
2021,Female,60-64 years,Unemployed,18.11029419
2021,Female,15-24 years,Employed full time,332.4660134
2021,Female,15-24 years,Employed part time,594.8652867
2021,Female,15-24 years,Employed total,927.3313001
2021,Female,15-24 years,Not in the labour force  (NILF) ,470.7934805
2021,Female,15-24 years,Unemployed,103.0133863
2021,Female,25-34 years,Employed full time,921.8196647
2021,Female,25-34 years,Employed part time,483.9447421
2021,Female,25-34 years,Employed total,1405.764407
2021,Female,25-34 years,Not in the labour force  (NILF) ,379.2387822
2021,Female,25-34 years,Unemployed,70.95864437
2021,Female,35-44 years,Employed full time,777.653709
2021,Female,35-44 years,Employed part time,592.6393598
2021,Female,35-44 years,Employed total,1370.293069
2021,Female,35-44 years,Not in the labour force  (NILF) ,346.6924902
2021,Female,35-44 years,Unemployed,58.84919103
2021,Female,45-54 years,Employed full time,787.9032415
2021,Female,45-54 years,Employed part time,492.2672931
2021,Female,45-54 years,Employed total,1280.170535
2021,Female,45-54 years,Not in the labour force  (NILF) ,318.7488657
2021,Female,45-54 years,Unemployed,50.08809978
2021,Female,55-64 years,Employed full time,493.913841
2021,Female,55-64 years,Employed part time,432.1830492
2021,Female,55-64 years,Employed total,926.0968901
2021,Female,55-64 years,Not in the labour force  (NILF) ,576.3281846
2021,Female,55-64 years,Unemployed,39.06650871
2021,Female,65 years and over,Employed full time,80.8497575
2021,Female,65 years and over,Employed part time,166.6257002
2021,Female,65 years and over,Not in the labour force  (NILF) ,2044.410998
2021,Female,65 years and over,Unemployed,5.207128033
2022,Female,15-19 years,Employed full time,59.59931558
2022,Female,15-19 years,Employed part time,354.675839
2022,Female,15-19 years,Employed total,414.2751546
2022,Female,15-19 years,Not in the labour force  (NILF) ,283.953027
2022,Female,15-19 years,Unemployed,46.70990175
2022,Female,20-24 years,Employed full time,322.3192032
2022,Female,20-24 years,Employed part time,296.8893053
2022,Female,20-24 years,Employed total,619.2085085
2022,Female,20-24 years,Not in the labour force  (NILF) ,139.8790182
2022,Female,20-24 years,Unemployed,34.31647344
2022,Female,25-29 years,Employed full time,515.054258
2022,Female,25-29 years,Employed part time,203.8105291
2022,Female,25-29 years,Employed total,718.8647871
2022,Female,25-29 years,Not in the labour force  (NILF) ,157.4383101
2022,Female,25-29 years,Unemployed,27.63765287
2022,Female,30-34 years,Employed full time,485.2106754
2022,Female,30-34 years,Employed part time,265.6663297
2022,Female,30-34 years,Employed total,750.8770051
2022,Female,30-34 years,Not in the labour force  (NILF) ,192.4614297
2022,Female,30-34 years,Unemployed,24.70023193
2022,Female,35-39 years,Employed full time,442.4620636
2022,Female,35-39 years,Employed part time,311.3934291
2022,Female,35-39 years,Employed total,753.8554926
2022,Female,35-39 years,Not in the labour force  (NILF) ,176.4072761
2022,Female,35-39 years,Unemployed,23.30014794
2022,Female,40-44 years,Employed full time,413.9150194
2022,Female,40-44 years,Employed part time,274.5234775
2022,Female,40-44 years,Employed total,688.4384968
2022,Female,40-44 years,Not in the labour force  (NILF) ,155.9179755
2022,Female,40-44 years,Unemployed,19.91986096
2022,Female,45-49 years,Employed full time,411.0804626
2022,Female,45-49 years,Employed part time,252.7801448
2022,Female,45-49 years,Employed total,663.8606074
2022,Female,45-49 years,Not in the labour force  (NILF) ,135.8456631
2022,Female,45-49 years,Unemployed,19.84131288
2022,Female,50-54 years,Employed full time,411.6906839
2022,Female,50-54 years,Employed part time,245.7584851
2022,Female,50-54 years,Employed total,657.449169
2022,Female,50-54 years,Not in the labour force  (NILF) ,162.3249533
2022,Female,50-54 years,Unemployed,18.86079439
2022,Female,55-59 years,Employed full time,312.9865769
2022,Female,55-59 years,Employed part time,235.6703014
2022,Female,55-59 years,Employed total,548.6568783
2022,Female,55-59 years,Not in the labour force  (NILF) ,217.7072812
2022,Female,55-59 years,Unemployed,13.56700722
2022,Female,60-64 years,Employed full time,192.7957229
2022,Female,60-64 years,Employed part time,211.282379
2022,Female,60-64 years,Employed total,404.0781019
2022,Female,60-64 years,Not in the labour force  (NILF) ,351.0626803
2022,Female,60-64 years,Unemployed,11.79096785
2022,Female,15-24 years,Employed full time,381.9185188
2022,Female,15-24 years,Employed part time,651.5651443
2022,Female,15-24 years,Employed total,1033.483663
2022,Female,15-24 years,Not in the labour force  (NILF) ,423.8320452
2022,Female,15-24 years,Unemployed,81.02637521
2022,Female,25-34 years,Employed full time,1000.264933
2022,Female,25-34 years,Employed part time,469.4768588
