Year,Gender,Age_Group,Employment_Status,Average_Employed
2019,Male,55-64 years,Not in the labour force  (NILF) ,379.20
2019,Male,55-64 years,Unemployed total,43.41
2019,Male,15-64 years,Employed full time,5322.33
2019,Male,15-64 years,Employed part time,1112.34
2019,Male,15-64 years,Employed total,6434.68
2019,Male,15-64 years,Not in the labour force  (NILF) ,1415.83
2019,Male,15-64 years,Unemployed total,362.91
2019,Male,65 years and over,Employed full time,186.47
2019,Male,65 years and over,Employed part time,165.85
2019,Male,65 years and over,Not in the labour force  (NILF) ,1530.57
2019,Male,65 years and over,Unemployed total,8.32
2020,Male,15-19 years,Employed full time,91.54
2020,Male,15-19 years,Employed part time,211.93
2020,Male,15-19 years,Employed total,303.47
2020,Male,15-19 years,Not in the labour force  (NILF) ,381.82
2020,Male,15-19 years,Unemployed total,79.51
2020,Male,20-24 years,Employed full time,374.25
2020,Male,20-24 years,Employed part time,222.54
2020,Male,20-24 years,Employed total,596.79
2020,Male,20-24 years,Not in the labour force  (NILF) ,184.03
2020,Male,20-24 years,Unemployed total,82.48
2020,Male,25-29 years,Employed full time,624.57
2020,Male,25-29 years,Employed part time,134.07
2020,Male,25-29 years,Employed total,758.63
2020,Male,25-29 years,Not in the labour force  (NILF) ,114.55
2020,Male,25-29 years,Unemployed total,60.66
2020,Male,30-34 years,Employed full time,713.45
2020,Male,30-34 years,Employed part time,82.53
2020,Male,30-34 years,Employed total,795.98
2020,Male,30-34 years,Not in the labour force  (NILF) ,93.63
2020,Male,30-34 years,Unemployed total,46.27
2020,Male,35-39 years,Employed full time,721.24
2020,Male,35-39 years,Employed part time,71.26
2020,Male,35-39 years,Employed total,792.50
2020,Male,35-39 years,Not in the labour force  (NILF) ,77.97
2020,Male,35-39 years,Unemployed total,36.62
2020,Male,40-44 years,Employed full time,629.58
2020,Male,40-44 years,Employed part time,62.88
2020,Male,40-44 years,Employed total,692.45
2020,Male,40-44 years,Not in the labour force  (NILF) ,76.99
2020,Male,40-44 years,Unemployed total,28.83
2020,Male,45-49 years,Employed full time,639.47
2020,Male,45-49 years,Employed part time,68.86
2020,Male,45-49 years,Employed total,708.33
2020,Male,45-49 years,Not in the labour force  (NILF) ,87.56
2020,Male,45-49 years,Unemployed total,29.41
2020,Male,50-54 years,Employed full time,574.85
2020,Male,50-54 years,Employed part time,67.25
2020,Male,50-54 years,Employed total,642.09
2020,Male,50-54 years,Not in the labour force  (NILF) ,96.54
2020,Male,50-54 years,Unemployed total,31.57
2020,Male,55-59 years,Employed full time,506.18
2020,Male,55-59 years,Employed part time,80.99
2020,Male,55-59 years,Employed total,587.17
2020,Male,55-59 years,Not in the labour force  (NILF) ,145.38
2020,Male,55-59 years,Unemployed total,32.46
2020,Male,60-64 years,Employed full time,330.57
2020,Male,60-64 years,Employed part time,96.03
2020,Male,60-64 years,Employed total,426.60
2020,Male,60-64 years,Not in the labour force  (NILF) ,246.57
2020,Male,60-64 years,Unemployed total,24.56
2020,Male,15-24 years,Employed full time,465.79
2020,Male,15-24 years,Employed part time,434.47
2020,Male,15-24 years,Employed total,900.26
2020,Male,15-24 years,Not in the labour force  (NILF) ,565.85
2020,Male,15-24 years,Unemployed total,162.00
2020,Male,25-34 years,Employed full time,1338.02
2020,Male,25-34 years,Employed part time,216.59
2020,Male,25-34 years,Employed total,1554.61
2020,Male,25-34 years,Not in the labour force  (NILF) ,208.18
2020,Male,25-34 years,Unemployed total,106.93
2020,Male,35-44 years,Employed full time,1350.82
2020,Male,35-44 years,Employed part time,134.14
2020,Male,35-44 years,Employed total,1484.96
2020,Male,35-44 years,Not in the labour force  (NILF) ,154.96
2020,Male,35-44 years,Unemployed total,65.46
2020,Male,45-54 years,Employed full time,1214.31
2020,Male,45-54 years,Employed part time,136.11
2020,Male,45-54 years,Employed total,1350.42
2020,Male,45-54 years,Not in the labour force  (NILF) ,184.10
2020,Male,45-54 years,Unemployed total,60.98
2020,Male,55-64 years,Employed full time,836.75
2020,Male,55-64 years,Employed part time,177.02
2020,Male,55-64 years,Employed total,1013.77
2020,Male,55-64 years,Not in the labour force  (NILF) ,391.95
2020,Male,55-64 years,Unemployed total,57.01
2020,Male,15-64 years,Employed full time,5205.70
2020,Male,15-64 years,Employed part time,1098.32
2020,Male,15-64 years,Employed total,6304.02
2020,Male,15-64 years,Not in the labour force  (NILF) ,1505.04
2020,Male,15-64 years,Unemployed total,452.38
2020,Male,65 years and over,Employed full time,184.34
2020,Male,65 years and over,Employed part time,161.42
2020,Male,65 years and over,Not in the labour force  (NILF) ,1606.25
2020,Male,65 years and over,Unemployed total,9.33
2021,Male,15-19 years,Employed full time,101.37
2021,Male,15-19 years,Employed part time,227.01
2021,Male,15-19 years,Employed total,328.39
2021,Male,15-19 years,Not in the labour force  (NILF) ,363.44
2021,Male,15-19 years,Unemployed total,71.25
2021,Male,20-24 years,Employed full time,375.75
2021,Male,20-24 years,Employed part time,234.18
2021,Male,20-24 years,Employed total,609.93
2021,Male,20-24 years,Not in the labour force  (NILF) ,151.72
2021,Male,20-24 years,Unemployed total,65.37
2021,Male,25-29 years,Employed full time,623.98
2021,Male,25-29 years,Employed part time,127.28
2021,Male,25-29 years,Employed total,751.26
2021,Male,25-29 years,Not in the labour force  (NILF) ,107.65
2021,Male,25-29 years,Unemployed total,49.54
2021,Male,30-34 years,Employed full time,716.62
2021,Male,30-34 years,Employed part time,97.06
2021,Male,30-34 years,Employed total,813.69
2021,Male,30-34 years,Not in the labour force  (NILF) ,84.35
2021,Male,30-34 years,Unemployed total,33.75
2021,Male,35-39 years,Employed full time,743.81
2021,Male,35-39 years,Employed part time,76.88
2021,Male,35-39 years,Employed total,820.69
2021,Male,35-39 years,Not in the labour force  (NILF) ,72.38
2021,Male,35-39 years,Unemployed total,27.60
2021,Male,40-44 years,Employed full time,651.10
2021,Male,40-44 years,Employed part time,64.10
2021,Male,40-44 years,Employed total,715.20
2021,Male,40-44 years,Not in the labour force  (NILF) ,74.05
2021,Male,40-44 years,Unemployed total,23.75
2021,Male,45-49 years,Employed full time,628.75
2021,Male,45-49 years,Employed part time,69.62
2021,Male,45-49 years,Employed total,698.37
2021,Male,45-49 years,Not in the labour force  (NILF) ,88.28
2021,Male,45-49 years,Unemployed total,25.99
2021,Male,50-54 years,Employed full time,593.44
2021,Male,50-54 years,Employed part time,72.50
2021,Male,50-54 years,Employed total,665.93
2021,Male,50-54 years,Not in the labour force  (NILF) ,101.11
2021,Male,50-54 years,Unemployed total,24.08
2021,Male,55-59 years,Employed full time,518.08
2021,Male,55-59 years,Employed part time,76.28
2021,Male,55-59 years,Employed total,594.36
2021,Male,55-59 years,Not in the labour force  (NILF) ,140.03
2021,Male,55-59 years,Unemployed total,25.65
2021,Male,60-64 years,Employed full time,344.83
2021,Male,60-64 years,Employed part time,100.54
2021,Male,60-64 years,Employed total,445.37
2021,Male,60-64 years,Not in the labour force  (NILF) ,245.29
2021,Male,60-64 years,Unemployed total,20.66
2021,Male,15-24 years,Employed full time,477.13
2021,Male,15-24 years,Employed part time,461.19
2021,Male,15-24 years,Employed total,938.32
2021,Male,15-24 years,Not in the labour force  (NILF) ,515.15
2021,Male,15-24 years,Unemployed total,136.62
2021,Male,25-34 years,Employed full time,1340.60
2021,Male,25-34 years,Employed part time,224.35
2021,Male,25-34 years,Employed total,1564.95
2021,Male,25-34 years,Not in the labour force  (NILF) ,192.01
2021,Male,25-34 years,Unemployed total,83.29
2021,Male,35-44 years,Employed full time,1394.91
2021,Male,35-44 years,Employed part time,140.98
2021,Male,35-44 years,Employed total,1535.88
2021,Male,35-44 years,Not in the labour force  (NILF) ,146.44
2021,Male,35-44 years,Unemployed total,51.35
2021,Male,45-54 years,Employed full time,1222.18
2021,Male,45-54 years,Employed part time,142.12
2021,Male,45-54 years,Employed total,1364.30
2021,Male,45-54 years,Not in the labour force  (NILF) ,189.39
2021,Male,45-54 years,Unemployed total,50.07
2021,Male,55-64 years,Employed full time,862.91
2021,Male,55-64 years,Employed part time,176.81
2021,Male,55-64 years,Employed total,1039.73
2021,Male,55-64 years,Not in the labour force  (NILF) ,385.33
2021,Male,55-64 years,Unemployed total,46.32
2021,Male,15-64 years,Employed full time,5297.72
2021,Male,15-64 years,Employed part time,1145.45
2021,Male,15-64 years,Employed total,6443.17
2021,Male,15-64 years,Not in the labour force  (NILF) ,1428.31
2021,Male,15-64 years,Unemployed total,367.65
2021,Male,65 years and over,Employed full time,212.08
2021,Male,65 years and over,Employed part time,173.91
2021,Male,65 years and over,Not in the labour force  (NILF) ,1625.67
2021,Male,65 years and over,Unemployed total,8.82
2022,Male,15-19 years,Employed full time,120.74
2022,Male,15-19 years,Employed part time,262.17
2022,Male,15-19 years,Employed total,382.91
2022,Male,15-19 years,Not in the labour force  (NILF) ,353.86
2022,Male,15-19 years,Unemployed total,55.24
2022,Male,20-24 years,Employed full time,440.31
2022,Male,20-24 years,Employed part time,219.49
2022,Male,20-24 years,Employed total,659.80
2022,Male,20-24 years,Not in the labour force  (NILF) ,133.17
2022,Male,20-24 years,Unemployed total,48.40
2022,Male,25-29 years,Employed full time,660.95
2022,Male,25-29 years,Employed part time,127.40
2022,Male,25-29 years,Employed total,788.35
2022,Male,25-29 years,Not in the labour force  (NILF) ,96.73
2022,Male,25-29 years,Unemployed total,33.97
2022,Male,30-34 years,Employed full time,747.90
2022,Male,30-34 years,Employed part time,82.71
2022,Male,30-34 years,Employed total,830.60
2022,Male,30-34 years,Not in the labour force  (NILF) ,87.76
2022,Male,30-34 years,Unemployed total,24.12
2022,Male,35-39 years,Employed full time,766.19
2022,Male,35-39 years,Employed part time,70.66
2022,Male,35-39 years,Employed total,836.85
2022,Male,35-39 years,Not in the labour force  (NILF) ,77.77
2022,Male,35-39 years,Unemployed total,20.14
2022,Male,40-44 years,Employed full time,679.56
2022,Male,40-44 years,Employed part time,62.10
2022,Male,40-44 years,Employed total,741.66
2022,Male,40-44 years,Not in the labour force  (NILF) ,80.93
2022,Male,40-44 years,Unemployed total,17.19
2022,Male,45-49 years,Employed full time,631.40
2022,Male,45-49 years,Employed part time,63.64
2022,Male,45-49 years,Employed total,695.04
2022,Male,45-49 years,Not in the labour force  (NILF) ,85.59
2022,Male,45-49 years,Unemployed total,19.49
2022,Male,50-54 years,Employed full time,615.97
2022,Male,50-54 years,Employed part time,71.29
2022,Male,50-54 years,Employed total,687.26
2022,Male,50-54 years,Not in the labour force  (NILF) ,104.84
2022,Male,50-54 years,Unemployed total,18.12
2022,Male,55-59 years,Employed full time,527.78
2022,Male,55-59 years,Employed part time,80.55
2022,Male,55-59 years,Employed total,608.33
2022,Male,55-59 years,Not in the labour force  (NILF) ,128.45
2022,Male,55-59 years,Unemployed total,15.83
2022,Male,60-64 years,Employed full time,361.65
2022,Male,60-64 years,Employed part time,102.41
2022,Male,60-64 years,Employed total,464.06
2022,Male,60-64 years,Not in the labour force  (NILF) ,243.46
2022,Male,60-64 years,Unemployed total,17.78
2022,Male,15-24 years,Employed full time,561.06
2022,Male,15-24 years,Employed part time,481.66
2022,Male,15-24 years,Employed total,1042.72
2022,Male,15-24 years,Not in the labour force  (NILF) ,487.03
2022,Male,15-24 years,Unemployed total,103.64
2022,Male,25-34 years,Employed full time,1408.85
2022,Male,25-34 years,Employed part time,210.10
2022,Male,25-34 years,Employed total,1618.95
2022,Male,25-34 years,Not in the labour force  (NILF) ,184.50
2022,Male,25-34 years,Unemployed total,58.09
2022,Male,35-44 years,Employed full time,1445.75
2022,Male,35-44 years,Employed part time,132.76
2022,Male,35-44 years,Employed total,1578.51
2022,Male,35-44 years,Not in the labour force  (NILF) ,158.70
2022,Male,35-44 years,Unemployed total,37.33
2022,Male,45-54 years,Employed full time,1247.36
2022,Male,45-54 years,Employed part time,134.93
2022,Male,45-54 years,Employed total,1382.29
2022,Male,45-54 years,Not in the labour force  (NILF) ,190.44
2022,Male,45-54 years,Unemployed total,37.61
2022,Male,55-64 years,Employed full time,889.43
2022,Male,55-64 years,Employed part time,182.96
2022,Male,55-64 years,Employed total,1072.39
2022,Male,55-64 years,Not in the labour force  (NILF) ,371.91
2022,Male,55-64 years,Unemployed total,33.61
2022,Male,15-64 years,Employed full time,5552.45
2022,Male,15-64 years,Employed part time,1142.41
2022,Male,15-64 years,Employed total,6694.86
2022,Male,15-64 years,Not in the labour force  (NILF) ,1392.58
2022,Male,15-64 years,Unemployed total,270.28
2022,Male,65 years and over,Employed full time,211.86
2022,Male,65 years and over,Employed part time,183.70
2022,Male,65 years and over,Not in the labour force  (NILF) ,1671.18
2022,Male,65 years and over,Unemployed total,8.31
2023,Male,15-19 years,Employed full time,128.17
2023,Male,15-19 years,Employed part time,277.27
2023,Male,15-19 years,Employed total,405.44
2023,Male,15-19 years,Not in the labour force  (NILF) ,360.46
2023,Male,15-19 years,Unemployed total,64.47
2023,Male,20-24 years,Employed full time,458.77
2023,Male,20-24 years,Employed part time,239.30
2023,Male,20-24 years,Employed total,698.07
2023,Male,20-24 years,Not in the labour force  (NILF) ,141.94
2023,Male,20-24 years,Unemployed total,50.22
2023,Male,25-29 years,Employed full time,704.58
2023,Male,25-29 years,Employed part time,128.89
2023,Male,25-29 years,Employed total,833.48
2023,Male,25-29 years,Not in the labour force  (NILF) ,98.55
2023,Male,25-29 years,Unemployed total,36.39
2023,Male,30-34 years,Employed full time,788.01
2023,Male,30-34 years,Employed part time,85.73
2023,Male,30-34 years,Employed total,873.74
2023,Male,30-34 years,Not in the labour force  (NILF) ,80.18
2023,Male,30-34 years,Unemployed total,24.52
2023,Male,35-39 years,Employed full time,777.48
2023,Male,35-39 years,Employed part time,78.62
2023,Male,35-39 years,Employed total,856.10
2023,Male,35-39 years,Not in the labour force  (NILF) ,80.97
2023,Male,35-39 years,Unemployed total,20.26
2023,Male,40-44 years,Employed full time,710.26
2023,Male,40-44 years,Employed part time,69.76
2023,Male,40-44 years,Employed total,780.02
2023,Male,40-44 years,Not in the labour force  (NILF) ,80.73
2023,Male,40-44 years,Unemployed total,18.19
2023,Male,45-49 years,Employed full time,631.45
2023,Male,45-49 years,Employed part time,64.92
2023,Male,45-49 years,Employed total,696.36
2023,Male,45-49 years,Not in the labour force  (NILF) ,83.93
2023,Male,45-49 years,Unemployed total,16.11
2023,Male,50-54 years,Employed full time,623.40
2023,Male,50-54 years,Employed part time,71.39
2023,Male,50-54 years,Employed total,694.79
2023,Male,50-54 years,Not in the labour force  (NILF) ,109.01
2023,Male,50-54 years,Unemployed total,19.29
2023,Male,55-59 years,Employed full time,517.93
